filename,predicted_class,label,class_0_prob,class_1_prob,class_2_prob,var_x,var_y,var_z,linearity,planarity,anisotropy,ex,ey,ez,bbox_maxmin,bbox_midmin,axis_bending,num_boundaries,genus,is_hollow
BedSet_07_12.obj,0,0,0.9938,0.0061,0.0002,0.9882,0.006,0.0058,0.0118,0.0058,171.8324,0.0047,0.0592,0.0046,12.8549,1.0245,0.001,0.0,0.0,0.0
BedSet_07_13.obj,0,0,0.9938,0.0061,0.0002,0.9882,0.006,0.0058,0.0118,0.0058,171.8401,0.0047,0.0592,0.0046,12.8552,1.0245,0.001,0.0,0.0,0.0
BedSet_07_14.obj,0,0,0.9938,0.0061,0.0002,0.9882,0.006,0.0058,0.0118,0.0058,171.8324,0.0047,0.0592,0.0046,12.8549,1.0245,0.001,0.0,0.0,0.0
BedSet_07_15.obj,1,1,0.0565,0.935,0.0084,0.9251,0.0748,0.0001,0.0749,0.0001,6800.8306,0.007,0.2647,0.5436,77.8937,37.9374,0.0001,0.0,0.0,0.0
BedSet_07_16.obj,0,0,0.9951,0.0048,0.0001,0.9982,0.0012,0.0006,0.0018,0.0006,1682.6635,0.0081,0.3872,0.0146,47.7661,1.7984,0.0,0.0,0.0,0.0
BedSet_07_17.obj,0,0,1.0,0.0,0.0,0.6558,0.3442,0.0,0.3442,0.0,31664728.0,0.7197,0.0,0.5436,109051.0312,82356.3203,0.0,0.0,0.0,0.0
BedSet_07_18.obj,1,1,0.0658,0.9269,0.0073,0.931,0.0689,0.0001,0.069,0.0001,7721.0801,0.008,0.1962,0.5436,67.8017,24.4695,0.0048,0.0,0.0,0.0
BedSet_07_19.obj,0,0,0.9934,0.0064,0.0002,0.9884,0.0063,0.0053,0.0116,0.0053,185.84,0.0047,0.0592,0.0046,12.8549,1.0245,0.0,0.0,0.0,0.0
BedSet_07_20.obj,0,0,0.9934,0.0064,0.0002,0.9884,0.0063,0.0053,0.0116,0.0053,185.84,0.0047,0.0592,0.0046,12.8549,1.0245,0.0,0.0,0.0,0.0
BedSet_07_21.obj,0,0,0.9934,0.0064,0.0002,0.9884,0.0063,0.0053,0.0116,0.0053,185.8399,0.0047,0.0592,0.0046,12.8549,1.0245,0.0,0.0,0.0,0.0
BedSet_07_22.obj,0,0,0.9934,0.0064,0.0002,0.9884,0.0063,0.0053,0.0116,0.0053,185.84,0.0047,0.0592,0.0046,12.8549,1.0245,0.0,0.0,0.0,0.0
BedSet_07_23.obj,0,0,0.9952,0.0047,0.0001,0.9992,0.0007,0.0001,0.0008,0.0001,8634.0859,0.0058,0.0152,0.5436,92.9287,2.6058,0.0,0.0,0.0,0.0
BedSet_07_24.obj,0,0,0.9952,0.0047,0.0001,0.9982,0.0012,0.0006,0.0018,0.0006,1610.5992,0.0081,0.3872,0.0152,47.7661,1.8794,0.0001,0.0,0.0,0.0
BedSet_07_25.obj,0,0,0.9935,0.0064,0.0001,0.995,0.0039,0.0012,0.005,0.0012,853.3505,0.008,0.2442,0.0146,30.4621,1.8187,0.0002,0.0,0.0,0.0
BedSet_07_26.obj,0,0,0.9932,0.0067,0.0001,0.9946,0.0042,0.0012,0.0054,0.0012,852.2534,0.008,0.2442,0.0152,30.4621,1.9006,0.0007,0.0,0.0,0.0
BedSet_07_27.obj,1,1,0.0896,0.8929,0.0175,0.6228,0.3708,0.0064,0.3772,0.0064,97.3813,0.7059,0.0764,0.5436,9.2416,7.1164,0.3467,0.0,0.0,0.0
BedSet_08_01.obj,0,0,0.9944,0.0055,0.0001,0.9966,0.0025,0.0009,0.0034,0.0009,1165.6383,0.0147,0.0252,0.5016,34.1417,1.7143,0.0,0.0,0.0,0.0
BedSet_08_02.obj,0,0,0.9745,0.0242,0.0013,0.9662,0.0215,0.0123,0.0338,0.0123,78.4477,0.0147,0.1301,0.0194,8.8571,1.3214,0.0,0.0,0.0,0.0
BedSet_08_03.obj,0,0,0.9745,0.0242,0.0013,0.9662,0.0215,0.0123,0.0338,0.0123,78.4477,0.0147,0.1301,0.0194,8.8571,1.3214,0.0,0.0,0.0,0.0
BedSet_08_04.obj,0,0,0.9745,0.0242,0.0013,0.9662,0.0215,0.0123,0.0338,0.0123,78.4477,0.0147,0.1301,0.0194,8.8571,1.3214,0.0,0.0,0.0,0.0
BedSet_08_05.obj,0,0,0.9745,0.0242,0.0013,0.9662,0.0215,0.0123,0.0338,0.0123,78.4477,0.0147,0.1301,0.0194,8.8571,1.3214,0.0,0.0,0.0,0.0
BedSet_08_06.obj,0,0,0.9745,0.0242,0.0013,0.9662,0.0215,0.0123,0.0338,0.0123,78.4477,0.0147,0.1301,0.0194,8.8571,1.3214,0.0,0.0,0.0,0.0
BedSet_08_07.obj,0,0,0.9745,0.0242,0.0013,0.9662,0.0215,0.0123,0.0338,0.0123,78.4477,0.0147,0.1301,0.0194,8.8571,1.3214,0.0,0.0,0.0,0.0
BedSet_08_08.obj,0,0,0.9745,0.0242,0.0013,0.9662,0.0215,0.0123,0.0338,0.0123,78.4477,0.0147,0.1301,0.0194,8.8571,1.3214,0.0,0.0,0.0,0.0
BedSet_08_09.obj,0,0,0.9745,0.0242,0.0013,0.9662,0.0215,0.0123,0.0338,0.0123,78.4477,0.0147,0.1301,0.0194,8.8571,1.3214,0.0,0.0,0.0,0.0
BedSet_08_10.obj,1,1,0.0816,0.9111,0.0073,0.9341,0.0651,0.0008,0.0659,0.0008,1165.6383,0.0147,0.1324,0.5016,34.1417,9.0124,0.0,0.0,0.0,0.0
BedSet_08_11.obj,0,0,0.9945,0.0054,0.0001,0.9964,0.0025,0.0011,0.0036,0.0011,892.4448,0.0168,0.0252,0.5016,29.874,1.5,0.0,0.0,0.0,0.0
BedSet_08_12.obj,0,0,0.9945,0.0054,0.0001,0.9964,0.0025,0.0011,0.0036,0.0011,892.4448,0.0168,0.0252,0.5016,29.874,1.5,0.0,0.0,0.0,0.0
BedSet_08_13.obj,0,0,0.9938,0.0061,0.0001,0.9945,0.0038,0.0017,0.0055,0.0017,582.5319,0.0168,0.4053,0.0252,24.1358,1.5,0.0,0.0,0.0,0.0
BedSet_08_14.obj,0,0,0.9938,0.0061,0.0001,0.9945,0.0038,0.0017,0.0055,0.0017,582.5319,0.0168,0.4053,0.0252,24.1358,1.5,0.0,0.0,0.0,0.0
BedSet_08_15.obj,0,0,0.9937,0.0062,0.0001,0.9972,0.0027,0.0001,0.0028,0.0001,18085.6797,0.0294,0.0042,0.5646,134.4954,7.0,0.0,0.0,0.0,0.0
BedSet_08_16.obj,0,0,0.971,0.0287,0.0003,0.9842,0.0154,0.0003,0.0158,0.0003,2834.3186,0.6705,0.084,0.0126,53.2388,6.6667,0.0,0.0,0.0,0.0
BedSet_08_17.obj,0,0,0.9712,0.0285,0.0003,0.9843,0.0154,0.0003,0.0157,0.0003,2834.3186,0.6705,0.0838,0.0126,53.2388,6.6548,0.0,0.0,0.0,0.0
BedSet_08_18.obj,1,1,0.0483,0.9407,0.011,0.9162,0.0829,0.0009,0.0838,0.0009,1049.6765,0.0157,0.1534,0.51,32.3989,9.7449,0.0,0.0,0.0,0.0
BedSet_08_19.obj,0,0,0.9937,0.0062,0.0001,0.9972,0.0027,0.0001,0.0028,0.0001,18085.8066,0.0294,0.0042,0.5646,134.4959,7.0,0.0,0.0,0.0,0.0
BedSet_08_20.obj,0,0,0.9857,0.014,0.0003,0.9815,0.0128,0.0057,0.0185,0.0057,172.5484,0.0168,0.2206,0.0252,13.1358,1.5,0.0,0.0,0.0,0.0
BedSet_08_21.obj,0,0,0.9857,0.014,0.0003,0.9815,0.0128,0.0057,0.0185,0.0057,172.5484,0.0168,0.2206,0.0252,13.1358,1.5,0.0,0.0,0.0,0.0
BedSet_08_22.obj,0,0,0.9807,0.0192,0.0,0.9998,0.0001,0.0,0.0002,0.0,23180.5059,0.6706,0.0068,0.0068,98.3028,1.0,0.5248,0.0,0.0,0.0
BedSet_08_23.obj,0,0,0.9809,0.0191,0.0,0.9998,0.0002,0.0001,0.0002,0.0001,18937.0801,0.6706,0.0089,0.0068,98.3027,1.3077,0.4999,0.0,0.0,0.0
BedSet_08_24.obj,0,0,0.98,0.02,0.0001,0.9982,0.0013,0.0005,0.0018,0.0005,2042.8456,0.6688,0.0168,0.0264,39.8302,1.575,0.4888,0.0,0.0,0.0
BedSet_08_25.obj,1,1,0.0626,0.9258,0.0116,0.6281,0.3632,0.0087,0.3719,0.0087,71.9737,0.6656,0.0826,0.5099,8.0565,6.1722,0.5,0.0,0.0,0.0
BedSet_08_26.obj,1,1,0.0854,0.8905,0.0241,0.5276,0.4593,0.0131,0.4724,0.0131,40.2407,0.5279,0.0877,0.5184,6.0228,5.9145,0.0001,0.0,0.0,0.0
BedSet_09_01.obj,0,1,0.9618,0.0378,0.0004,0.9821,0.0177,0.0002,0.0179,0.0002,4555.311,0.0186,0.1696,0.8075,43.3314,9.1024,0.0003,0.0,0.0,0.0
BedSet_09_02.obj,1,1,0.1117,0.8618,0.0265,0.6467,0.3515,0.0018,0.3533,0.0018,351.6467,0.4309,0.3016,0.0194,22.2322,15.5602,0.1688,0.0,0.0,0.0
BedSet_09_03.obj,1,1,0.1117,0.8618,0.0265,0.6467,0.3515,0.0018,0.3533,0.0018,351.6467,0.4309,0.3016,0.0194,22.2322,15.5602,0.1688,0.0,0.0,0.0
BedSet_09_04.obj,1,1,0.0456,0.9115,0.0429,0.8048,0.1949,0.0003,0.1952,0.0003,2810.999,0.3895,0.0149,0.7916,53.0192,26.0898,0.0,0.0,0.0,0.0
BedSet_09_05.obj,1,1,0.0833,0.7573,0.1594,0.7135,0.265,0.0216,0.2865,0.0216,33.0467,0.0371,0.1298,0.2131,5.7486,3.5032,0.0306,0.0,0.0,0.0
BedSet_09_06.obj,1,1,0.073,0.7564,0.1706,0.7627,0.2194,0.0179,0.2373,0.0179,42.6563,0.0371,0.1298,0.2421,6.5312,3.5032,0.0202,0.0,0.0,0.0
BedSet_09_07.obj,1,1,0.0582,0.7939,0.1479,0.8015,0.1835,0.015,0.1985,0.015,53.5981,0.0371,0.1298,0.2713,7.3211,3.5032,0.0144,0.0,0.0,0.0
BedSet_09_08.obj,0,0,0.8611,0.1373,0.0016,0.9689,0.0295,0.0016,0.0311,0.0016,609.9213,0.032,0.1382,0.7915,24.6966,4.3125,0.0,0.0,0.0,0.0
BedSet_09_09.obj,1,1,0.2298,0.76,0.0102,0.9395,0.0556,0.0049,0.0605,0.0049,193.6794,0.0413,0.1633,0.7916,19.1502,3.9516,0.0015,0.0,0.0,0.0
BedSet_09_10.obj,1,1,0.0853,0.8939,0.0208,0.6979,0.302,0.0001,0.3021,0.0001,8011.0898,0.1725,0.2514,0.0028,90.4032,62.0133,0.25,0.0,0.0,0.0
BedSet_09_11.obj,1,1,0.0906,0.8719,0.0376,0.6786,0.3213,0.0001,0.3214,0.0001,8163.3589,0.1729,0.2514,0.0028,90.3804,62.1801,0.0,0.0,0.0,0.0
BedSet_09_12.obj,1,1,0.0853,0.8939,0.0208,0.6979,0.302,0.0001,0.3021,0.0001,8011.0898,0.1725,0.2514,0.0028,90.4032,62.0133,0.25,0.0,0.0,0.0
BedSet_09_13.obj,1,1,0.0906,0.8719,0.0376,0.6786,0.3213,0.0001,0.3214,0.0001,8163.3589,0.1729,0.2514,0.0028,90.3804,62.1801,0.0,0.0,0.0,0.0
BedSet_09_14.obj,2,2,0.0,0.0001,0.9999,0.4725,0.2768,0.2508,0.5275,0.2508,1.8841,0.0087,0.0159,0.0123,1.8293,1.415,0.1515,0.0,0.0,0.0
BedSet_09_15.obj,2,2,0.0,0.0001,0.9999,0.4725,0.2768,0.2508,0.5275,0.2508,1.8841,0.0087,0.0159,0.0123,1.8293,1.415,0.1515,0.0,0.0,0.0
BedSet_09_16.obj,2,2,0.0,0.0001,0.9999,0.4725,0.2767,0.2508,0.5275,0.2508,1.8841,0.0087,0.0159,0.0123,1.8293,1.4149,0.1515,0.0,0.0,0.0
BedSet_09_17.obj,1,1,0.0515,0.9124,0.036,0.792,0.2079,0.0,0.208,0.0,16501.2285,0.438,0.0063,0.8339,132.73,69.7156,0.0657,0.0,0.0,0.0
BedSet_10_01.obj,2,2,0.001,0.0012,0.9978,0.6544,0.1735,0.172,0.3456,0.172,3.804,0.0155,0.0247,0.0155,1.5927,1.0,0.0005,0.0,0.0,0.0
BedSet_10_02.obj,2,2,0.001,0.0012,0.9978,0.6544,0.1735,0.172,0.3456,0.172,3.804,0.0155,0.0247,0.0155,1.5927,1.0,0.0005,0.0,0.0,0.0
BedSet_10_03.obj,2,2,0.001,0.0012,0.9978,0.6544,0.1735,0.172,0.3456,0.172,3.8041,0.0155,0.0247,0.0155,1.5927,1.0,0.0005,0.0,0.0,0.0
BedSet_10_04.obj,2,2,0.001,0.0012,0.9978,0.6544,0.1735,0.172,0.3456,0.172,3.8041,0.0155,0.0247,0.0155,1.5927,1.0,0.0005,0.0,0.0,0.0
BedSet_10_05.obj,1,1,0.0447,0.8895,0.0658,0.8229,0.1714,0.0056,0.1771,0.0056,146.21,0.4486,0.0724,0.4896,6.7619,6.1957,0.0004,0.0,0.0,0.0
BedSet_10_06.obj,0,0,0.9955,0.0044,0.0001,0.9995,0.0002,0.0002,0.0005,0.0002,4315.8579,0.0034,0.1586,0.0034,46.0053,1.0002,0.0,0.0,0.0,0.0
BedSet_10_07.obj,0,0,0.9955,0.0044,0.0001,0.9995,0.0002,0.0002,0.0005,0.0002,4315.856,0.0034,0.1586,0.0034,46.0053,1.0002,0.0,0.0,0.0,0.0
BedSet_10_08.obj,0,0,0.9955,0.0044,0.0001,0.9995,0.0002,0.0002,0.0005,0.0002,4315.856,0.0034,0.1586,0.0034,46.0053,1.0002,0.0,0.0,0.0,0.0
BedSet_10_09.obj,0,0,0.972,0.0279,0.0001,0.9961,0.0039,0.0001,0.0039,0.0001,19220.8613,0.7014,0.0465,0.0069,101.7326,6.7502,0.4894,0.0,0.0,0.0
BedSet_10_10.obj,0,0,0.9955,0.0044,0.0001,0.9998,0.0001,0.0001,0.0002,0.0001,10810.7969,0.0069,0.0069,0.493,71.5014,1.0,0.0,0.0,0.0,0.0
BedSet_10_11.obj,0,0,0.9883,0.0115,0.0001,0.992,0.0079,0.0001,0.008,0.0001,9988.8916,0.0069,0.0465,0.4942,71.6765,6.7502,0.0,0.0,0.0,0.0
BedSet_10_12.obj,0,0,0.9719,0.0281,0.0001,0.996,0.0039,0.0001,0.004,0.0001,18938.4766,0.6963,0.0465,0.0069,100.9825,6.7501,0.4888,0.0,0.0,0.0
BedSet_10_13.obj,0,0,0.9955,0.0044,0.0001,0.9995,0.0002,0.0002,0.0005,0.0002,4315.2412,0.0034,0.1586,0.0034,46.0053,1.0002,0.0,0.0,0.0,0.0
BedSet_10_14.obj,0,0,0.9955,0.0044,0.0001,0.9995,0.0002,0.0002,0.0005,0.0002,4315.2412,0.0034,0.1586,0.0034,46.0053,1.0002,0.0,0.0,0.0,0.0
BedSet_10_15.obj,0,0,0.9955,0.0044,0.0001,0.9995,0.0002,0.0002,0.0005,0.0002,4315.2393,0.0034,0.1586,0.0034,46.0053,1.0002,0.0,0.0,0.0,0.0
BedSet_10_16.obj,0,0,0.9955,0.0044,0.0001,0.9995,0.0002,0.0002,0.0005,0.0002,4315.8579,0.0034,0.1586,0.0034,46.0053,1.0002,0.0,0.0,0.0,0.0
BedSet_10_17.obj,0,0,0.9955,0.0044,0.0001,0.9995,0.0002,0.0002,0.0005,0.0002,4315.856,0.0034,0.1586,0.0034,46.0053,1.0002,0.0,0.0,0.0,0.0
BedSet_10_18.obj,0,0,0.9955,0.0044,0.0001,0.9995,0.0002,0.0002,0.0005,0.0002,4315.8555,0.0034,0.1586,0.0034,46.0053,1.0002,0.0,0.0,0.0,0.0
BedSet_10_19.obj,0,0,0.9956,0.0044,0.0001,0.9994,0.0003,0.0003,0.0006,0.0003,3499.3533,0.0103,0.4309,0.0103,41.6661,1.0,0.0,0.0,0.0,0.0
BedSet_10_20.obj,0,0,0.9955,0.0044,0.0001,0.9998,0.0001,0.0001,0.0002,0.0001,10810.8135,0.0069,0.0069,0.493,71.5014,1.0,0.0,0.0,0.0,0.0
BedSet_10_21.obj,0,0,0.9955,0.0044,0.0001,0.9995,0.0002,0.0002,0.0005,0.0002,4315.2393,0.0034,0.1586,0.0034,46.0053,1.0002,0.0,0.0,0.0,0.0
BedSet_10_22.obj,0,0,0.9955,0.0044,0.0001,0.999,0.0005,0.0005,0.001,0.0005,1903.8256,0.0103,0.3179,0.0103,30.7329,1.0,0.0,0.0,0.0,0.0
BedSet_10_23.obj,0,0,0.9955,0.0044,0.0001,0.9995,0.0002,0.0002,0.0005,0.0002,4315.2427,0.0034,0.1586,0.0034,46.0053,1.0,0.0,0.0,0.0,0.0
BedSet_10_24.obj,0,0,0.9956,0.0044,0.0001,0.9994,0.0003,0.0003,0.0006,0.0003,3499.4036,0.0103,0.4309,0.0103,41.6661,1.0,0.0,0.0,0.0,0.0
BedSet_10_25.obj,0,0,0.9955,0.0044,0.0001,0.9995,0.0002,0.0002,0.0005,0.0002,4315.8584,0.0034,0.1586,0.0034,46.0053,1.0,0.0,0.0,0.0,0.0
BedSet_10_26.obj,0,0,0.9955,0.0044,0.0001,0.9995,0.0002,0.0002,0.0005,0.0002,4315.856,0.0034,0.1586,0.0034,46.0053,1.0002,0.0,0.0,0.0,0.0
BedSet_10_27.obj,0,0,0.9955,0.0044,0.0001,0.9995,0.0002,0.0002,0.0005,0.0002,4315.8579,0.0034,0.1586,0.0034,46.0053,1.0002,0.0,0.0,0.0,0.0
BedSet_10_28.obj,0,0,0.9955,0.0044,0.0001,0.9989,0.0005,0.0005,0.0011,0.0005,1869.1086,0.0062,0.1896,0.0062,30.5587,1.0001,0.0,0.0,0.0,0.0
BedSet_10_29.obj,0,0,0.9955,0.0044,0.0001,0.9995,0.0002,0.0002,0.0005,0.0002,4315.2412,0.0034,0.1586,0.0034,46.0053,1.0002,0.0,0.0,0.0,0.0
BedSet_10_30.obj,0,0,0.9955,0.0044,0.0001,0.999,0.0005,0.0005,0.001,0.0005,1903.8322,0.0103,0.3179,0.0103,30.7329,1.0,0.0,0.0,0.0,0.0
BedSet_10_31.obj,0,0,0.9955,0.0044,0.0001,0.9995,0.0002,0.0002,0.0005,0.0002,4315.2393,0.0034,0.1586,0.0034,46.0053,1.0002,0.0,0.0,0.0,0.0
BedSet_10_32.obj,0,0,0.9955,0.0044,0.0001,0.9995,0.0002,0.0002,0.0005,0.0002,4315.8579,0.0034,0.1586,0.0034,46.0053,1.0002,0.0,0.0,0.0,0.0
BedSet_10_33.obj,1,1,0.0934,0.8716,0.035,0.6652,0.3345,0.0002,0.3348,0.0002,3002.5444,0.0034,0.1837,0.2394,69.4362,53.2988,0.0003,0.0,0.0,0.0
BedSet_10_34.obj,0,0,0.9955,0.0044,0.0001,0.9995,0.0002,0.0002,0.0005,0.0002,4315.856,0.0034,0.1586,0.0034,46.0053,1.0002,0.0,0.0,0.0,0.0
BedSet_10_35.obj,0,0,0.9955,0.0044,0.0001,0.9995,0.0002,0.0002,0.0005,0.0002,4315.2393,0.0034,0.1586,0.0034,46.0053,1.0002,0.0,0.0,0.0,0.0
BedSet_10_36.obj,0,0,0.9955,0.0044,0.0001,0.9995,0.0002,0.0002,0.0005,0.0002,4315.856,0.0034,0.1586,0.0034,46.0053,1.0002,0.0,0.0,0.0,0.0
BedSet_10_37.obj,0,0,0.9955,0.0044,0.0001,0.9995,0.0002,0.0002,0.0005,0.0002,4315.2393,0.0034,0.1586,0.0034,46.0053,1.0002,0.0,0.0,0.0,0.0
BedSet_10_38.obj,0,0,0.9955,0.0044,0.0001,0.9995,0.0002,0.0002,0.0005,0.0002,4315.856,0.0034,0.1586,0.0034,46.0053,1.0002,0.0,0.0,0.0,0.0
BedSet_10_39.obj,0,0,0.9955,0.0044,0.0001,0.9995,0.0002,0.0002,0.0005,0.0002,4315.2393,0.0034,0.1586,0.0034,46.0053,1.0002,0.0,0.0,0.0,0.0
BedSet_10_40.obj,1,1,0.0934,0.8716,0.035,0.6652,0.3345,0.0002,0.3348,0.0002,3002.5515,0.0034,0.1837,0.2394,69.4352,53.2988,0.0003,0.0,0.0,0.0
BedSet_10_41.obj,0,0,0.9955,0.0044,0.0001,0.9995,0.0002,0.0002,0.0005,0.0002,4315.2412,0.0034,0.1586,0.0034,46.0053,1.0002,0.0,0.0,0.0,0.0
BedSet_10_42.obj,0,0,0.9883,0.0115,0.0001,0.992,0.0079,0.0001,0.008,0.0001,9980.9961,0.0069,0.0465,0.4942,71.6765,6.7502,0.0,0.0,0.0,0.0
BedSet_10_43.obj,0,0,0.8289,0.1695,0.0016,0.9692,0.0306,0.0002,0.0308,0.0002,4192.854,0.0069,0.0827,0.4827,70.0014,12.0002,0.0,0.0,0.0,0.0
BedSet_10_44.obj,0,0,0.9955,0.0044,0.0001,0.9995,0.0002,0.0002,0.0005,0.0002,4315.2393,0.0034,0.1586,0.0034,46.0053,1.0002,0.0,0.0,0.0,0.0
BedSet_10_45.obj,0,0,0.9955,0.0044,0.0001,0.9995,0.0002,0.0002,0.0005,0.0002,4315.2393,0.0034,0.1586,0.0034,46.0053,1.0002,0.0,0.0,0.0,0.0
BedSet_10_46.obj,1,1,0.0599,0.9267,0.0134,0.6708,0.3222,0.007,0.3292,0.007,96.3569,0.6895,0.069,0.4827,10.0,7.0,0.463,0.0,0.0,0.0
BedSet_10_47.obj,0,1,0.6698,0.322,0.0082,0.9488,0.0426,0.0085,0.0512,0.0085,111.3213,0.1031,0.0724,0.4896,6.7619,1.4238,0.0048,0.0,0.0,0.0
BedSet_11_01.obj,1,1,0.0677,0.8901,0.0422,0.7523,0.2468,0.0009,0.2477,0.0009,844.9172,0.0206,0.364,0.2849,17.6351,13.8031,0.0609,0.0,0.0,0.0
BedSet_11_02.obj,1,1,0.0511,0.9052,0.0437,0.7903,0.2091,0.0007,0.2097,0.0007,1193.8263,0.0206,0.4475,0.2849,21.6809,13.8033,0.0229,0.0,0.0,0.0
BedSet_11_03.obj,1,1,0.0517,0.9053,0.043,0.789,0.2103,0.0007,0.211,0.0007,1196.4911,0.0206,0.4475,0.2849,21.6811,13.8034,0.0293,0.0,0.0,0.0
BedSet_11_04.obj,0,0,0.9724,0.0275,0.0001,0.9963,0.0036,0.0,0.0037,0.0,23825.082,0.6863,0.0443,0.0061,113.2584,7.3116,0.4883,0.0,0.0,0.0
BedSet_11_05.obj,0,0,0.9912,0.0087,0.0001,0.9935,0.006,0.0005,0.0065,0.0005,1829.7849,0.0204,0.0072,0.2726,38.0951,2.8571,0.0003,0.0,0.0,0.0
BedSet_11_06.obj,0,0,0.9909,0.009,0.0001,0.9931,0.0063,0.0006,0.0069,0.0006,1603.6935,0.0204,0.0072,0.2726,38.0951,2.8571,0.0004,0.0,0.0,0.0
BedSet_11_07.obj,0,0,0.9909,0.009,0.0001,0.9931,0.0063,0.0006,0.0069,0.0006,1603.6935,0.0204,0.0072,0.2726,38.0951,2.8571,0.0004,0.0,0.0,0.0
BedSet_11_08.obj,0,0,0.9909,0.009,0.0001,0.9931,0.0063,0.0006,0.0069,0.0006,1603.6935,0.0204,0.0072,0.2726,38.0951,2.8571,0.0004,0.0,0.0,0.0
BedSet_11_09.obj,0,0,0.9909,0.009,0.0001,0.9931,0.0063,0.0006,0.0069,0.0006,1603.6935,0.0204,0.0072,0.2726,38.0951,2.8571,0.0004,0.0,0.0,0.0
BedSet_11_10.obj,0,0,0.9909,0.009,0.0001,0.9931,0.0063,0.0006,0.0069,0.0006,1603.6935,0.0204,0.0072,0.2726,38.0951,2.8571,0.0004,0.0,0.0,0.0
BedSet_11_11.obj,0,0,0.9912,0.0087,0.0001,0.9937,0.0057,0.0006,0.0063,0.0006,1529.479,0.0204,0.0072,0.2726,38.0951,2.8571,0.0393,0.0,0.0,0.0
BedSet_11_12.obj,0,0,0.9909,0.009,0.0001,0.9931,0.0063,0.0006,0.0069,0.0006,1603.6935,0.0204,0.0072,0.2726,38.0951,2.8571,0.0002,0.0,0.0,0.0
BedSet_11_13.obj,0,0,0.9909,0.009,0.0001,0.9931,0.0063,0.0006,0.0069,0.0006,1603.6935,0.0204,0.0072,0.2726,38.0951,2.8571,0.0001,0.0,0.0,0.0
BedSet_11_14.obj,0,0,0.9909,0.009,0.0001,0.9931,0.0063,0.0006,0.0069,0.0006,1603.6935,0.0204,0.0072,0.2726,38.0951,2.8571,0.0002,0.0,0.0,0.0
BedSet_11_15.obj,0,0,0.9909,0.009,0.0001,0.9931,0.0063,0.0006,0.0069,0.0006,1603.6935,0.0204,0.0072,0.2726,38.0951,2.8571,0.0001,0.0,0.0,0.0
BedSet_11_16.obj,0,0,0.9909,0.009,0.0001,0.9931,0.0063,0.0006,0.0069,0.0006,1603.6935,0.0204,0.0072,0.2726,38.0951,2.8571,0.0002,0.0,0.0,0.0
BedSet_11_17.obj,0,0,0.9909,0.009,0.0001,0.9931,0.0063,0.0006,0.0069,0.0006,1603.6935,0.0204,0.0072,0.2726,38.0951,2.8571,0.0007,0.0,0.0,0.0
BedSet_11_18.obj,0,0,0.9909,0.009,0.0001,0.9931,0.0063,0.0006,0.0069,0.0006,1603.6935,0.0204,0.0072,0.2726,38.0951,2.8571,0.0002,0.0,0.0,0.0
BedSet_11_19.obj,0,0,0.9909,0.009,0.0001,0.9931,0.0063,0.0006,0.0069,0.0006,1603.6935,0.0204,0.0072,0.2726,38.0951,2.8571,0.0009,0.0,0.0,0.0
BedSet_11_20.obj,0,0,0.9909,0.009,0.0001,0.9931,0.0063,0.0006,0.0069,0.0006,1603.6934,0.0204,0.0072,0.2726,38.0951,2.8571,0.0004,0.0,0.0,0.0
BedSet_11_21.obj,0,0,0.9955,0.0044,0.0001,0.9998,0.0001,0.0001,0.0002,0.0001,11897.8945,0.0042,0.3037,0.0039,77.0958,1.0692,0.0,0.0,0.0,0.0
BedSet_11_22.obj,0,0,0.9955,0.0044,0.0001,0.9998,0.0001,0.0001,0.0002,0.0001,12030.0293,0.0042,0.3055,0.0039,77.5586,1.0696,0.0,0.0,0.0,0.0
BedSet_11_23.obj,0,0,0.9955,0.0044,0.0001,0.9998,0.0001,0.0001,0.0002,0.0001,11131.791,0.0042,0.2938,0.0039,74.6372,1.0701,0.0,0.0,0.0,0.0
BedSet_11_24.obj,0,0,0.9955,0.0044,0.0001,0.9998,0.0001,0.0001,0.0002,0.0001,11327.7188,0.0042,0.2909,0.0039,73.8609,1.0696,0.0,0.0,0.0,0.0
BedSet_11_25.obj,0,0,0.9955,0.0044,0.0001,0.9998,0.0001,0.0001,0.0002,0.0001,11762.5771,0.0042,0.302,0.0039,76.6917,1.0696,0.0,0.0,0.0,0.0
BedSet_11_26.obj,1,1,0.0827,0.9074,0.0099,0.6118,0.3875,0.0007,0.3882,0.0007,820.0615,0.6816,0.0371,0.5453,18.3487,14.6789,0.3706,0.0,0.0,0.0
BedSet_11_27.obj,0,0,0.9723,0.0276,0.0001,0.9963,0.0036,0.0,0.0037,0.0,23828.2012,0.6863,0.0443,0.0061,113.2736,7.3126,0.494,0.0,0.0,0.0
BedSet_11_28.obj,0,0,0.9912,0.0087,0.0001,0.9935,0.006,0.0005,0.0065,0.0005,1829.7952,0.0204,0.0072,0.2726,38.0952,2.8571,0.0003,0.0,0.0,0.0
BedSet_11_29.obj,0,0,0.9909,0.009,0.0001,0.9931,0.0063,0.0006,0.0069,0.0006,1603.7023,0.0204,0.0072,0.2726,38.0952,2.8571,0.0004,0.0,0.0,0.0
BedSet_11_30.obj,0,0,0.9909,0.009,0.0001,0.9931,0.0063,0.0006,0.0069,0.0006,1603.7023,0.0204,0.0072,0.2726,38.0952,2.8571,0.0004,0.0,0.0,0.0
